file,section,pattern_matched,match_text,context
3570_10K_2023_0000003570-24-000040.json,item_1,(?i)supply\s+agreement,supply agreement,"Terminal through December 31, 2050: FERC Approved Volume DOE Approved Volume (in Bcf/yr) (in mtpa) (in Bcf/yr) (in mtpa) Trains 1 through 3 of the CCL Project: FTA countries 875.16 17 875.16 17 Non-FTA countries 875.16 17 875.16 17 Corpus Christi Stage 3 Project: FTA countries 582.14 11.45 582.14 11.45 Non-FTA countries 582.14 11.45 582.14 11.45 Natural Gas Supply, Transportation and Storage CCL has secured natural gas feedstock for the Corpus Christi LNG Terminal through long-term natural gas supply agreements, including IPM agreements. Additionally, to ensure that CCL is able to transport and manage the natural gas feedstock to the Corpus Christi LNG Terminal, it has entered into transportation precedent and other agreements to secure firm pipeline transportation and storage capacity from third parties and CCP. Marketing We market and sell LNG produced by the Liquefaction Projects that is not contracted by CCL or SPL to other customers through Cheniere Marketing, our integrated marketing function."
3570_10K_2023_0000003570-24-000040.json,item_1,(?i)customer\s+concentration,Customer Concentration,"of Total Revenues from External Customers Year Ended December 31, 2023 2022 2021 BG Gulf Coast LNG, LLC and affiliates * * 12% Naturgy LNG GOM, Limited * * 12% Korea Gas Corporation * * 10% * Less than 10% All of the above customers contribute to our LNG revenues through SPA contracts. Additional information regarding our customer contracts can be found in Liquidity and Capital Resources in Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations and Note 21-Customer Concentration of our Notes to Consolidated Financial Statements. Governmental Regulation Our LNG terminals and pipelines are subject to extensive regulation under federal, state and local statutes, rules, regulations and laws. These laws require that we engage in consultations with appropriate federal and state agencies and that we obtain and maintain applicable permits and other authorizations. These rigorous regulatory requirements increase the cost of construction and operation, and failure to comply with"
3570_10K_2023_0000003570-24-000040.json,item_7,(?i)supply\s+agreement,supply agreement,"ditures under Executed Contracts We are committed to make future cash payments for operations and capital expenditures pursuant to certain of our contracts. The following table summarizes our estimate of material cash requirements for operations and capital expenditures related to our core operations under executed contracts as of December 31, 2023 (in billions): Estimated Payments Due Under Executed Contracts by Period (1) 2024 2025 - 2028 Thereafter Total Purchase obligations (2): Natural gas supply agreements (3) $ 5.8 $ 20.2 $ 25.4 $ 51.4 Natural gas transportation and storage service agreements (4) 0.5 2.0 4.9 7.4 Capital expenditures 1.2 1.7 - 2.9 Leases (5) 0.9 3.0 3.7 7.6 Total $ 8.4 $ 26.9 $ 34.0 $ 69.3 (1)Agreements in force as of December 31, 2023 that have terms dependent on project milestone dates are based on the estimated dates as of December 31, 2023. (2)Purchase obligations consist of agreements to purchase goods or services that are enforceable and legally binding that specify fixed"
3570_10K_2023_0000003570-24-000040.json,item_7,(?i)supply\s+agreement,supply agreement,"tes are based on the estimated dates as of December 31, 2023. (2)Purchase obligations consist of agreements to purchase goods or services that are enforceable and legally binding that specify fixed or minimum quantities to be purchased. We include contracts for which we have an early termination option if the option is not currently expected to be exercised. We include contracts with unsatisfied contractual conditions if the conditions are currently expected to be met. (3)Pricing of natural gas supply agreements is based on estimated forward prices and basis spreads as of December 31, 2023. Pricing of IPM agreements is based on global gas market prices less fixed liquefaction fees and certain costs incurred by us. Global gas market prices are based on estimates as of December 31, 2023 to the extent forward prices are not available and assume the highest price in cases of price optionality available under the agreement. Includes $0.8 billion under natural gas supply agreements with unsatisfied contract"
3570_10K_2023_0000003570-24-000040.json,item_7,(?i)supply\s+agreement,supply agreement,"(3)Pricing of natural gas supply agreements is based on estimated forward prices and basis spreads as of December 31, 2023. Pricing of IPM agreements is based on global gas market prices less fixed liquefaction fees and certain costs incurred by us. Global gas market prices are based on estimates as of December 31, 2023 to the extent forward prices are not available and assume the highest price in cases of price optionality available under the agreement. Includes $0.8 billion under natural gas supply agreements with unsatisfied contractual conditions. (4)Includes $1.3 billion of purchase obligations to related parties under the natural gas transportation and storage service agreements, of which $1.0 billion had unsatisfied contractual conditions. (5)Leases include payments under (1) operating leases, (2) finance leases, (3) short-term leases and (4) vessel time charters that were executed as of December 31, 2023 but will commence in the future. Certain of our leases also contain variable payments, su"
3570_10K_2023_0000003570-24-000040.json,item_7,(?i)supply\s+agreement,supply agreement,"certain to be exercised. We subcharter certain LNG vessels while retaining our existing obligation under the original charter. Future income associated with our subcharters was $510 million, inclusive of, as described in Note 12-Leases of our Notes to Consolidated Financial Statements, $163 million qualifying as subleases. Natural Gas Supply, Transportation and Storage Service Agreements We have secured natural gas feedstock for the CCL Project and the SPL Project through long-term natural gas supply agreements, including IPM agreements. Under our IPM agreements, we pay for natural gas feedstock based on global gas market prices less fixed liquefaction fees and certain costs incurred by us. While IPM agreements are not revenue contracts for accounting purposes, the payment structure for the purchase of natural gas under the IPM agreements generates a take-or-pay style fixed liquefaction fee, assuming that LNG produced from the natural gas feedstock is subsequently sold at a price approximating the gl"
3570_10K_2024_0000003570-25-000033.json,item_1,(?i)major\s+customer,Major Customer,"sure that CCL is able to transport and manage the natural gas feedstock to the Corpus Christi LNG Terminal, it has transportation precedent and other agreements to secure firm pipeline transportation and storage capacity from third parties and CCP. Marketing LNG produced by the Liquefaction Projects that is not contracted under long-term contracts is available for Cheniere Marketing, our integrated marketing function, to sell in the global market under spot sales or other short-term agreements. Major Customers We did not have any customers accounting for 10% or more of total consolidated revenues for the year ended December 31, 2024. Additional information regarding our customer contracts can be found in Liquidity and Capital Resources in Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations and Note 20-Customer Concentration of our Notes to Consolidated Financial Statements. Governmental Regulation Our LNG terminals and pipelines are subject to extensive regu"
3570_10K_2024_0000003570-25-000033.json,item_1,(?i)supply\s+agreement,supply agreement,"0: FERC Approved Volume DOE Approved Volume (in Bcf/yr) (in mtpa) (in Bcf/yr) (in mtpa) FTA countries (1) 1,661.94 33 1,661.94 33 Non-FTA countries 1,661.94 33 1,661.94 33 (1)Excludes 899 Bcf/yr to FTA countries authorized in October 2024 for the SPL Expansion Project that is not effective until the date of first commercial export from the SPL Expansion Project. Natural Gas Supply, Transportation and Storage SPL has secured natural gas feedstock for the SPL Project through long-term natural gas supply agreements, including an IPM agreement. SPL Stage V also has an IPM agreement to supply the SPL Expansion Project, subject to Cheniere making a positive FID on the first train of the SPL Expansion Project. Additionally, to ensure that SPL is able to transport and manage the natural gas feedstock to the Sabine Pass LNG Terminal, it has transportation precedent and other agreements to secure firm pipeline transportation and storage capacity from third parties and CTPL. Regasification Facilities The Sabine"
3570_10K_2024_0000003570-25-000033.json,item_1,(?i)supply\s+agreement,supply agreement,"75.16 17 875.16 17 Corpus Christi Stage 3 Project: FTA countries 582.14 11.45 582.14 11.45 Non-FTA countries 582.14 11.45 582.14 11.45 (1)Excludes 170 Bcf/yr to FTA countries authorized in July 2023 for the CCL Midscale Trains 8 & 9 Project that is not effective until the date of first commercial export from the CCL Midscale Trains 8 & 9 Project. Natural Gas Supply, Transportation and Storage CCL has secured natural gas feedstock for the Corpus Christi LNG Terminal through long-term natural gas supply agreements, including IPM agreements. Additionally, to ensure that CCL is able to transport and manage the natural gas feedstock to the Corpus Christi LNG Terminal, it has transportation precedent and other agreements to secure firm pipeline transportation and storage capacity from third parties and CCP. Marketing LNG produced by the Liquefaction Projects that is not contracted under long-term contracts is available for Cheniere Marketing, our integrated marketing function, to sell in the global market u"
3570_10K_2024_0000003570-25-000033.json,item_1,(?i)customer\s+concentration,Customer Concentration,"ailable for Cheniere Marketing, our integrated marketing function, to sell in the global market under spot sales or other short-term agreements. Major Customers We did not have any customers accounting for 10% or more of total consolidated revenues for the year ended December 31, 2024. Additional information regarding our customer contracts can be found in Liquidity and Capital Resources in Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations and Note 20-Customer Concentration of our Notes to Consolidated Financial Statements. Governmental Regulation Our LNG terminals and pipelines are subject to extensive regulation under federal, state and local statutes, rules, regulations and laws. These laws require that we engage in consultations with appropriate federal and state agencies and that we obtain and maintain applicable permits and other authorizations. These rigorous regulatory requirements increase the cost of construction and operation, and failure to comply with"
3570_10K_2024_0000003570-25-000033.json,item_7,(?i)supply\s+agreement,supply agreement,"ditures under Executed Contracts We are committed to make future cash payments for operations and capital expenditures pursuant to certain of our contracts. The following table summarizes our estimate of material cash requirements for operations and capital expenditures related to our core operations under executed contracts as of December 31, 2024 (in billions): Estimated Payments Due Under Executed Contracts by Period (1) 2025 2026 - 2029 Thereafter Total Purchase obligations (2): Natural gas supply agreements excluding IPM agreements (3) (4) $ 6.6 $ 16.4 $ 6.6 $ 29.6 Natural gas transportation and storage service agreements (5) 0.5 2.0 4.4 6.9 Capital expenditures 1.6 0.6 - 2.2 Other Purchase Obligations - 0.2 0.5 0.7 Leases (6) 0.7 2.9 3.4 7.0 Total $ 9.4 $ 22.1 $ 14.9 $ 46.4 (1)Agreements in force as of December 31, 2024 that have terms dependent on project milestone dates are based on the estimated dates as of December 31, 2024. (2)Purchase obligations consist of agreements to purchase goods or"
3570_10K_2024_0000003570-25-000033.json,item_7,(?i)supply\s+agreement,supply agreement,"ilestone dates are based on the estimated dates as of December 31, 2024. (2)Purchase obligations consist of agreements to purchase goods or services that are enforceable and legally binding that specify fixed or minimum quantities to be purchased. We include contracts for which we have an early termination option if the option is not currently expected to be exercised. We include contracts with unsatisfied contractual conditions if the conditions are currently expected to be met. (3)Natural gas supply agreements exclude IPM agreements, which are structured to generate a fixed margin when viewed in conjunction with the sale of LNG produced from the natural gas procured under the IPM agreements, as described under Liquidity from Executed IPM Agreements. (4)Pricing of natural gas supply agreements is based on estimated forward prices and basis spreads as of December 31, 2024. Natural gas supply agreements are presented net of $0.3 billion in contracted sales of natural gas as of December 31, 2024. (5)Nat"
3570_10K_2024_0000003570-25-000033.json,item_7,(?i)supply\s+agreement,supply agreement,"n early termination option if the option is not currently expected to be exercised. We include contracts with unsatisfied contractual conditions if the conditions are currently expected to be met. (3)Natural gas supply agreements exclude IPM agreements, which are structured to generate a fixed margin when viewed in conjunction with the sale of LNG produced from the natural gas procured under the IPM agreements, as described under Liquidity from Executed IPM Agreements. (4)Pricing of natural gas supply agreements is based on estimated forward prices and basis spreads as of December 31, 2024. Natural gas supply agreements are presented net of $0.3 billion in contracted sales of natural gas as of December 31, 2024. (5)Natural gas transportation and storage services agreements include $1.2 billion in obligations to related parties. (6)Leases include payments under (1) operating leases, (2) finance leases, (3) short-term leases and (4) vessel time charters that were executed as of December 31, 2024 but wil"
3570_10K_2024_0000003570-25-000033.json,item_7,(?i)supply\s+agreement,supply agreement,"unsatisfied contractual conditions if the conditions are currently expected to be met. (3)Natural gas supply agreements exclude IPM agreements, which are structured to generate a fixed margin when viewed in conjunction with the sale of LNG produced from the natural gas procured under the IPM agreements, as described under Liquidity from Executed IPM Agreements. (4)Pricing of natural gas supply agreements is based on estimated forward prices and basis spreads as of December 31, 2024. Natural gas supply agreements are presented net of $0.3 billion in contracted sales of natural gas as of December 31, 2024. (5)Natural gas transportation and storage services agreements include $1.2 billion in obligations to related parties. (6)Leases include payments under (1) operating leases, (2) finance leases, (3) short-term leases and (4) vessel time charters that were executed as of December 31, 2024 but will commence in the future. Payments during future renewal option periods that are exercisable at our sole discr"
3570_10K_2024_0000003570-25-000033.json,item_7,(?i)supply\s+agreement,supply agreement,"iscretion are included only to the extent that the option is believed to be reasonably certain to be exercised. Leases are presented net of $1.2 billion in future income associated with vessel time charters that were subchartered to third parties. Natural Gas Supply, Transportation and Storage Service Agreements Excluding IPM agreements and unexercised extension options, we have secured approximately 7,980 TBtu of natural gas feedstock for our Liquefaction Projects through long-term natural gas supply agreements with remaining fixed terms of up to 15 years. As of December 31, 2024, we have secured approximately 74% of the natural gas supply required to support the total forecasted production capacity of the Liquefaction Projects during 2025, excluding the 6% of which has been secured under IPM agreements. Natural gas supply secured decreases as a percentage of forecasted production capacity beyond 2025. As further described in the LNG Revenues from Executed SPAs section, the pricing structure of our S"
45012_10K_2014_0000045012-15-000040.json,item_1,(?i)significant\s+customer,significant customer,"d. Likewise, if our proprietary technologies, equipment, facilities, or work processes become obsolete, we may no longer be competitive, and our business and consolidated results of operations could be materially and adversely affected. If our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our liquidity, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While none of these customers represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic environments, we may experience increased delays and failures due to, among other"
45012_10K_2014_0000045012-15-000040.json,item_1,(?i)significant\s+customer,significant customer,"s and consolidated results of operations could be materially and adversely affected. If our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our liquidity, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While none of these customers represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic environments, we may experience increased delays and failures due to, among other reasons, a reduction in our customers’ cash flow from operations and their access to the credit markets. If our customers delay paying or fail to pay u"
45012_10K_2015_0000045012-16-000272.json,item_1,(?i)significant\s+customer,significant customer,"d. Likewise, if our proprietary technologies, equipment, facilities, or work processes become obsolete, we may no longer be competitive, and our business and consolidated results of operations could be materially and adversely affected. If our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our liquidity, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While none of these customers represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic environments, we may experience increased delays and failures due to, among other"
45012_10K_2015_0000045012-16-000272.json,item_1,(?i)significant\s+customer,significant customer,"s and consolidated results of operations could be materially and adversely affected. If our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our liquidity, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While none of these customers represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic environments, we may experience increased delays and failures due to, among other reasons, a reduction in our customers’ cash flow from operations and their access to the credit markets. If our customers delay paying or fail to pay u"
45012_10K_2016_0000045012-17-000047.json,item_1,(?i)significant\s+customer,significant customer,"d. Likewise, if our proprietary technologies, equipment, facilities, or work processes become obsolete, we may no longer be competitive, and our business and consolidated results of operations could be materially and adversely affected. If our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our liquidity, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While none of these customers represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic or commodity price environments, we may experience increased delays and failures"
45012_10K_2016_0000045012-17-000047.json,item_1,(?i)significant\s+customer,significant customer,"s and consolidated results of operations could be materially and adversely affected. If our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our liquidity, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While none of these customers represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic or commodity price environments, we may experience increased delays and failures due to, among other reasons, a reduction in our customers’ cash flow from operations and their access to the credit markets. If our customers delay payi"
45012_10K_2017_0000045012-18-000059.json,item_1,(?i)significant\s+customer,significant customer,"the market, customer requirements, competitive pressures and technology trends, our business and consolidated results of operations could be materially and adversely affected, and the value of our intellectual property may be reduced. Likewise, if our proprietary technologies, equipment, facilities, or work processes become obsolete, we may no longer be competitive, and our business and consolidated results of operations could be materially and adversely affected. If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our liquidity, consolidated results of operations and consolidated financial condition. We depend on a limited number of significant customers. While none of these customers represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and ou"
45012_10K_2017_0000045012-18-000059.json,item_1,(?i)significant\s+customer,significant customer,"t, facilities, or work processes become obsolete, we may no longer be competitive, and our business and consolidated results of operations could be materially and adversely affected. If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our liquidity, consolidated results of operations and consolidated financial condition. We depend on a limited number of significant customers. While none of these customers represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic or commodity price environments, we may experience increased delays and failures"
45012_10K_2017_0000045012-18-000059.json,item_1,(?i)significant\s+customer,significant customer,"rially and adversely affected. If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our liquidity, consolidated results of operations and consolidated financial condition. We depend on a limited number of significant customers. While none of these customers represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic or commodity price environments, we may experience increased delays and failures due to, among other reasons, a reduction in our customers’ cash flow from operations and their access to the credit markets. If our customers delay payi"
45012_10K_2018_0000045012-19-000044.json,item_1,(?i)significant\s+customer,significant customer,"the market, customer requirements, competitive pressures and technology trends, our business and consolidated results of operations could be materially and adversely affected, and the value of our intellectual property may be reduced. Likewise, if our proprietary technologies, equipment, facilities, or work processes become obsolete, we may no longer be competitive, and our business and consolidated results of operations could be materially and adversely affected. If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our cons"
45012_10K_2018_0000045012-19-000044.json,item_1,(?i)significant\s+customer,significant customer,"nt, facilities, or work processes become obsolete, we may no longer be competitive, and our business and consolidated results of operations could be materially and adversely affected. If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic or commodity price environments, we may experience increased delays and failures due t"
45012_10K_2018_0000045012-19-000044.json,item_1,(?i)significant\s+customer,significant customer,"e materially and adversely affected. If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic or commodity price environments, we may experience increased delays and failures due to, among other reasons, a reduction in our customers’ cash flow from operations and their access to the credit markets. If our customers delay payi"
45012_10K_2019_0000045012-20-000031.json,item_1,(?i)significant\s+customer,significant customer,"ressures and technology trends, our business and consolidated results of operations could be materially and adversely affected, and the value of our intellectual property may be reduced. Likewise, if our proprietary technologies, equipment, facilities, or work processes become obsolete, we may no longer be competitive, and our business and consolidated results of operations could be materially and adversely affected. HAL 2019 FORM 10-K | 13 Item 1(a) | Risk Factors If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our cons"
45012_10K_2019_0000045012-20-000031.json,item_1,(?i)significant\s+customer,significant customer,", we may no longer be competitive, and our business and consolidated results of operations could be materially and adversely affected. HAL 2019 FORM 10-K | 13 Item 1(a) | Risk Factors If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic or commodity price environments, we may experience increased delays and failures due t"
45012_10K_2019_0000045012-20-000031.json,item_1,(?i)significant\s+customer,significant customer,"M 10-K | 13 Item 1(a) | Risk Factors If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic or commodity price environments, we may experience increased delays and failures due to, among other reasons, a reduction in our customers’ cash flow from operations and their access to the credit markets. If our customers delay payi"
45012_10K_2019_0000045012-20-000031.json,item_7,(?i)10\s*%\s*(?:or more\s+)?of\s+(?:our\s+)?(?:total\s+)?(?:revenue|sales|net sales),10% of our revenue,"products to the energy industry. Our revenue is generated from the sale of services and products to major, national, and independent oil and natural gas companies worldwide. The industry we serve is highly competitive with many substantial competitors in each segment of our business. In 2019, 2018 and 2017, based on the location of services provided and products sold, 51%, 58% and 53%, respectively, of our consolidated revenue was from the United States. No other country accounted for more than 10% of our revenue. Operations in some countries may be adversely affected by unsettled political conditions, acts of terrorism, civil unrest, force majeure, war or other armed conflict, health or similar issues, sanctions, expropriation or other governmental actions, inflation, changes in foreign currency exchange rates, foreign currency exchange restrictions and highly inflationary currencies, as well as other geopolitical factors. We believe the geographic diversification of our business activities reduces the"
45012_10K_2020_0000045012-21-000009.json,item_1,(?i)significant\s+customer,significant customer,"bility to reinvest earnings from operations in one country to fund the capital needs of our operations in other countries. As an example, we conduct business in countries that have restricted or limited trading markets for their local currencies and restrict or limit cash repatriation. We may accumulate cash in those geographies, but we may be limited in our ability to convert our profits into United States dollars or to repatriate the profits from those countries. If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our con"
45012_10K_2020_0000045012-21-000009.json,item_1,(?i)significant\s+customer,significant customer,"We may accumulate cash in those geographies, but we may be limited in our ability to convert our profits into United States dollars or to repatriate the profits from those countries. If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic or commodity price environments, we may experience increased delays and failures due t"
45012_10K_2020_0000045012-21-000009.json,item_1,(?i)significant\s+customer,significant customer,"e the profits from those countries. If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. In weak economic or commodity price environments, we may experience increased delays and failures due to, among other reasons, a reduction in our customers’ cash flow from operations and their access to the credit markets. If our customers delay payi"
45012_10K_2020_0000045012-21-000009.json,item_7,(?i)10\s*%\s*(?:or more\s+)?of\s+(?:our\s+)?(?:total\s+)?(?:revenue|sales|net sales),10% of our revenue,"oducts to the energy industry. Our revenue is generated from the sale of services and products to major, national, and independent oil and natural gas companies worldwide. The industry we serve is highly competitive with many substantial competitors in each segment of our business. In 2020, 2019, and 2018, based on the location of services provided and products sold, 38%, 51%, and 58%, respectively, of our consolidated revenue was from the United States. No other country accounted for more than 10% of our revenue. Operations in some countries may be adversely affected by unsettled political conditions, acts of terrorism, civil unrest, force majeure, war or other armed conflict, sanctions, expropriation or other governmental actions, inflation, changes in foreign currency exchange rates, foreign currency exchange restrictions and highly inflationary currencies, as well as other geopolitical factors. We believe the geographic diversification of our business activities reduces the risk that an interruption"
45012_10K_2021_0000045012-22-000013.json,item_1,(?i)significant\s+customer,significant customer,"e country to fund the capital needs of our operations in other countries. As an example, we conduct business in countries that have restricted or limited trading markets for their local currencies and restrict or limit cash repatriation. We may accumulate cash in those geographies, but we may be limited in our ability to convert our profits into United States dollars or to repatriate the profits from those countries. HAL 2021 FORM 10-K | 16 Item 1(a) | Risk Factors If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our con"
45012_10K_2021_0000045012-22-000013.json,item_1,(?i)significant\s+customer,significant customer,"we may be limited in our ability to convert our profits into United States dollars or to repatriate the profits from those countries. HAL 2021 FORM 10-K | 16 Item 1(a) | Risk Factors If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. We may experience increased delays and failures due to, among other reasons, a reduction in our custome"
45012_10K_2021_0000045012-22-000013.json,item_1,(?i)significant\s+customer,significant customer,"10-K | 16 Item 1(a) | Risk Factors If we lose one or more of our significant customers or if our customers delay paying or fail to pay a significant amount of our outstanding receivables, it could have a material adverse effect on our business, consolidated results of operations, and consolidated financial condition. We depend on a limited number of significant customers. While no single customer represented more than 10% of consolidated revenue in any period presented, the loss of one or more significant customers could have a material adverse effect on our business and our consolidated results of operations. In most cases, we bill our customers for our services in arrears and are, therefore, subject to our customers delaying or failing to pay our invoices. We may experience increased delays and failures due to, among other reasons, a reduction in our customers’ cash flow from operations and their access to the credit markets, particularly in weak economic or commodity price environments. If our custome"
45012_10K_2021_0000045012-22-000013.json,item_7,(?i)10\s*%\s*(?:or more\s+)?of\s+(?:our\s+)?(?:total\s+)?(?:revenue|sales|net sales),10% of our revenue,"oducts to the energy industry. Our revenue is generated from the sale of services and products to major, national, and independent oil and natural gas companies worldwide. The industry we serve is highly competitive with many substantial competitors in each segment of our business. In 2021, 2020, and 2019, based on the location of services provided and products sold, 40%, 38%, and 51%, respectively, of our consolidated revenue was from the United States. No other country accounted for more than 10% of our revenue. Activity within our business segments is significantly impacted by spending on upstream exploration, development, and production programs by our customers. Also impacting our activity is the status of the global economy, which impacts oil and natural gas consumption. The COVID-19 pandemic and efforts to mitigate its effect had a substantial negative impact on the global economy and demand for oil in 2020 and 2021. As discussed earlier, although there are signs of improvement in many areas arou"
